AssetHostname,AssetIP,AssetOS,vuln_total,critical,high,medium,low,max_cvss,last_scan
Onbekend,192.168.236.110,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.111,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.112,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.115,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.116,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.117,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.142,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.143,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.145,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.147,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.150,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.151,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.58,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.59,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.60,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.236.61,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.2.136,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.2.139,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.209,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.210,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.211,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.212,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.213,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.214,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.215,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.216,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.217,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.206.218,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.128,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.129,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.130,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.131,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.132,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.142,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.143,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.231,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.24,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.40.4.56,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.56.3.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.56.4.34,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.56.4.36,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.91.12.100,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.91.12.102,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.91.12.113,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,172.24.124.1,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.113.18,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.113.19,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.113.2,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.113.20,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.113.3,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.113.4,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.113.5,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.113.6,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.126.18,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.126.21,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.126.88,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.126.90,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.50.38,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.170.41,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.170.42,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.176.92,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.176.94,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.176.97,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.177.2,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.39.20,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.39.21,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.39.22,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.39.23,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.39.5,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.39.6,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.39.7,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.39.8,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.169,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.170,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.183,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.200,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.236,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.245.19,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.245.2,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.245.28,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.245.6,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.131,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.144,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.150,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.154,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.156,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.253.157,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.226.35,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.70.26,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.70.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.176.101,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.70.5,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.70.6,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.70.7,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.70.8,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.72.2,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.72.3,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,192.168.72.4,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
r16-backup01,10.16.129.11,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
r16-eye05,10.16.129.13,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
r16-misp,10.16.129.16,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
r16-nms01,89.221.191.94,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
r16-vectralog,10.16.129.12,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-core-librenms-log01,192.168.120.19,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.177.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.177.11,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.177.13,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.177.14,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.177.74,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.177.8,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.177.9,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.178.153,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.182.67,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.182.71,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.183.212,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.183.242,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.183.252,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.187.196,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.66,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.68,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.69,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.70,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.71,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.72,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.73,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.78,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.79,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.80,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.81,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.82,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.83,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.84,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,89.221.191.85,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
sftp-backup02,192.168.226.36,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
sein-nms01,10.56.234.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
scs-tst-01-sh.stokhos.ram.nl,10.130.3.38,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-syscentral,192.168.171.34,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-test-002.ram.nl,192.168.226.102,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-test-003.ram.nl,192.168.226.103,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-test-004.ram.nl,192.168.226.104,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-vcd-transfer01,10.192.7.40,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
RAV-Limburg-Zuid.rav-limburg-zuid.zorgnet.ram.nl,192.168.173.105,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-proxy01,89.221.176.105,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
RAM-PXEPROD02,10.16.135.2,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-rabbitmq01,192.168.176.96,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-repo01,89.221.190.165,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-nms01.raminfo.nl,89.221.176.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-azn-vpn,89.221.183.230,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-deventer-p-vpn,192.168.151.66,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-hcc-backup,192.168.176.25,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-cache01,192.168.120.3,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-db01,192.168.120.4,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-db02,192.168.120.6,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-log01,192.168.120.14,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-oxi01.raminfo.nl,192.168.120.2,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-pol01,192.168.120.8,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-pol02,192.168.120.9,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-pol03,192.168.120.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-pol04,192.168.120.11,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-web01,192.168.120.12,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-librenms-p-web02,192.168.120.13,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ppd-mobile-p-vpn,89.221.177.163,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-freeipatest01.ramtest.nl,192.168.180.45,,1,0,1,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ram-freeipatest02,192.168.180.46,,1,0,1,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ram-inf-lsv-p-app-01.researchidt.prinsesmaximacentrum.nl,10.17.107.67,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-internal.raminfo.nl,89.221.190.162,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-internal-smtp02,89.221.190.172,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-intern-web01,10.16.118.100,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ipram,89.221.176.4,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-ipram-test,89.221.176.8,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-jump01,89.221.176.34,,1,0,1,0,0,8.3000000000000007105427358,2026-04-09 08:43:52.0624830
ram-klant-smtp01,89.221.190.163,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-klant-smtp02,89.221.190.173,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ram-mobileproxy01,89.221.178.149,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
azdo-runner,10.16.120.122,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
cell01.vcd.ecumulus.nl,10.192.7.61,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
cell01.vcd-ota.ecumulus.nl,10.192.6.61,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
cell02.vcd.ecumulus.nl,10.192.7.62,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
cell03.vcd.ecumulus.nl,10.192.7.63,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
cell03.vcd-ota.ecumulus.nl,10.192.6.63,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
EC-NB-SRV,10.240.2.176,,1,0,1,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
fsb-icinga.raminfo.nl,89.221.187.206,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
execnode01,10.16.120.31,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Eye01,89.221.176.11,,1,0,1,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
eye02,127.0.0.2,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
itsappram005,192.168.70.24,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ihub-nms02,100.102.0.9,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ijsselheem-nm01.raminfo.nl,10.36.255.98,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ijsselheem-nms01,10.36.255.98,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
hum-nms01,10.254.60.5,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
mbaars-ubuntu,192.168.253.130,,1,0,1,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
mail.ram.nl,89.221.177.174,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
lzg-mon02,192.168.44.39,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
KHAPP-04,172.16.0.12,,1,0,1,0,0,8.4000000000000003552713679,2026-04-09 08:43:52.0624830
kubernetes-sso,10.16.120.123,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nsd01.ram.nl,89.221.177.167,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nsd02.ram.nl,89.221.178.85,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nst01.ram.nl,89.221.177.162,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nst02.ram.nl,89.221.178.82,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nswe01,89.221.176.102,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nswi01,89.221.176.103,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nsxt-ota-01.ram.nl,10.192.6.21,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nsxt-ota-03.ram.nl,10.192.6.23,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nsxt-prod.ram.nl,10.192.7.20,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nsxt-prod-01.ram.nl,10.192.7.21,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nsxt-prod-02.ram.nl,10.192.7.22,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
nsxt-prod-03.ram.nl,10.192.7.23,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ntp01,192.168.178.20,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ntp03,89.221.190.166,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ntp04,89.221.190.167,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.0.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.0.20,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.0.3,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.0.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.0.31,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.0.4,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.0.40,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.0.62,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVH10APP33,10.16.114.66,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVH10APP4,10.16.114.25,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVA07PRN1,10.1.9.40,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVA07PRN3,10.1.9.42,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVA07APP23,10.1.9.76,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVE05PRN2,10.56.4.51,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVH10APP22,10.16.114.55,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVG17HPD1,172.19.63.51,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830

(1422 rows affected)
